user_id,content_id,timestamp,rating,watch_percentage,device,mood,genre,hour,dayofweek,month,year,review,genre_label,polarity,subjectivity,sentiment,aspect_acting,aspect_plot,aspect_visuals,aspect_sound
38057,M0081383,2017-06-19 01:12:20,1.0,7.4,Mobile,Tense,Horror,1,0,6,2017,Overrated and dreadful. The script is incoherent and the ending is awful.,Horror,-0.84,0.7222,Negative,0.0,-0.733,0.0,0.0
19112,M0081383,2017-06-25 17:21:29,3.5,59.0,Laptop,Tense,Horror,17,6,6,2017,A decent horror with some interesting moments. Not without flaws but worth watching.,Horror,0.1933,0.4222,Positive,0.0,0.0,0.0,0.0
68448,M0081398,2017-08-21 00:15:44,4.0,80.9,Mobile,Curious,Biography,0,0,8,2017,A true triumph. Breathtaking visuals and a gripping narrative.,Biography,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
49311,M0081398,2020-08-08 13:10:50,2.5,50.6,Laptop,Curious,Biography,13,5,8,2020,Overrated and dreadful. The script is incoherent and the ending is awful.,Biography,-0.84,0.7222,Negative,0.0,-0.733,0.0,0.0
20543,M0081398,2015-01-30 18:47:39,3.5,38.3,Smart TV,Curious,Biography,18,4,1,2015,Mixed feelings. Strong performances let down by a predictable story.,Biography,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
69542,M0081398,2013-09-05 19:23:22,5.0,78.6,Smart TV,Curious,Biography,19,3,9,2013,This is a timeless triumph. The soundtrack is phenomenal and the script is flawless.,Biography,0.85,0.75,Positive,0.0,0.75,0.0,0.75
1183,M0081398,2019-11-15 15:28:12,5.0,48.5,Laptop,Curious,Biography,15,4,11,2019,One of the most classic films I have ever seen. moving storytelling.,Biography,0.424,0.3333,Positive,0.0,0.333,0.0,0.0
49305,M0081455,2019-10-05 22:23:39,3.0,44.5,Smart TV,Tense,Horror,22,5,10,2019,A decent horror with some solid moments. Not without flaws but worth watching.,Horror,0.0933,0.2889,Neutral,0.0,0.0,0.0,0.0
55201,M0081455,2018-10-04 21:09:01,4.5,61.2,Smart TV,Tense,Horror,21,3,10,2018,This is a timeless revelation. The soundtrack is phenomenal and the script is flawless.,Horror,0.85,0.75,Positive,0.0,0.75,0.0,0.75
29202,M0081455,2020-06-29 21:31:47,5.0,57.2,Smart TV,Tense,Horror,21,0,6,2020,This is a timeless classic. The soundtrack is phenomenal and the script is flawless.,Horror,0.7333,0.5556,Positive,0.0,0.556,0.0,0.556
9105,M0081455,2016-01-29 21:52:02,2.5,40.6,Smart TV,Tense,Horror,21,4,1,2016,Disappointing horror. The plot is boring and the acting is poor.,Horror,-0.652,0.575,Negative,-0.5,-0.5,0.0,0.0
48413,M0081455,2015-08-16 22:12:32,4.0,65.1,Smart TV,Tense,Horror,22,6,8,2015,A cinematic triumph. Incredible performances and stunning cinematography.,Horror,0.512,0.7,Positive,0.467,0.0,0.467,0.0
20472,M0081505,2014-01-27 19:25:59,4.5,55.1,Smart TV,Melancholic,Drama,19,0,1,2014,A cinematic gem. Incredible performances and stunning cinematography.,Drama,0.512,0.7,Positive,0.467,0.0,0.467,0.0
9740,M0081505,2014-09-28 16:49:36,4.5,63.3,Laptop,Melancholic,Drama,16,6,9,2014,A cinematic masterpiece. Incredible performances and stunning cinematography.,Drama,0.672,0.7,Positive,0.467,0.0,0.467,0.0
111,M0081505,2018-10-28 03:10:28,3.5,50.3,Mobile,Melancholic,Drama,3,6,10,2018,A decent drama with some solid moments. Not without flaws but worth watching.,Drama,0.0933,0.2889,Neutral,0.0,0.0,0.0,0.0
54047,M0081505,2013-03-24 01:30:05,4.5,56.8,Mobile,Melancholic,Drama,1,6,3,2013,An absolute gem. The drama is immersive and the acting is stellar.,Drama,0.218,0.3833,Positive,0.15,0.0,0.0,0.0
62710,M0081505,2017-06-08 02:56:36,4.0,47.3,Mobile,Melancholic,Drama,2,3,6,2017,An absolute revelation. The drama is moving and the acting is stellar.,Drama,0.33,0.3833,Positive,0.15,0.0,0.0,0.0
23601,M0081534,2019-10-19 00:13:07,5.0,54.1,Mobile,Melancholic,Drama,0,5,10,2019,A cinematic revelation. Incredible performances and stunning cinematography.,Drama,0.512,0.7,Positive,0.467,0.0,0.467,0.0
66182,M0081534,2015-11-25 16:12:06,3.5,68.1,Laptop,Melancholic,Drama,16,2,11,2015,Mixed feelings. Strong performances let down by a predictable story.,Drama,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
8773,M0081534,2014-03-18 07:38:55,4.5,80.6,Mobile,Melancholic,Drama,7,1,3,2014,Completely thought-provoking. The plot is brilliant and the cast is outstanding.,Drama,0.588,0.7583,Positive,0.5,0.5,0.0,0.0
70261,M0081534,2016-09-26 08:24:13,5.0,63.3,Mobile,Melancholic,Drama,8,0,9,2016,A cinematic classic. Incredible performances and stunning cinematography.,Drama,0.579,0.5667,Positive,0.392,0.0,0.392,0.0
46803,M0081534,2014-08-26 22:43:29,3.0,46.9,Smart TV,Melancholic,Drama,22,1,8,2014,Passable drama. The acting is okay but the plot feels a bit slow.,Drama,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
71594,M0081554,2017-11-20 17:58:20,5.0,59.4,Laptop,Happy,Comedy,17,0,11,2017,This is a timeless classic. The soundtrack is phenomenal and the script is flawless.,Comedy,0.7333,0.5556,Positive,0.0,0.556,0.0,0.556
10740,M0081554,2013-10-18 14:22:58,4.5,62.5,Laptop,Happy,Comedy,14,4,10,2013,A true triumph. Breathtaking visuals and a gripping narrative.,Comedy,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
62694,M0081554,2014-09-18 23:25:22,3.0,54.6,Mobile,Happy,Comedy,23,3,9,2014,Has its moments. Some scenes are interesting but overall feels mediocre.,Comedy,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
499,M0081554,2014-04-01 12:38:27,4.0,48.6,Laptop,Happy,Comedy,12,1,4,2014,A true masterpiece. Breathtaking visuals and a gripping narrative.,Comedy,0.77,0.8833,Positive,0.0,0.617,0.617,0.0
27273,M0081554,2013-03-31 02:42:09,3.5,68.2,Mobile,Happy,Comedy,2,6,3,2013,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
24280,M0081562,2014-04-01 21:52:45,4.0,54.0,Smart TV,Happy,Comedy,21,1,4,2014,A cinematic masterpiece. Incredible performances and stunning cinematography.,Comedy,0.672,0.7,Positive,0.467,0.0,0.467,0.0
56396,M0081562,2013-09-30 19:42:25,3.5,44.4,Smart TV,Happy,Comedy,19,0,9,2013,Mixed feelings. Strong performances let down by a predictable story.,Comedy,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
30474,M0081562,2014-02-14 00:04:52,4.5,57.5,Mobile,Happy,Comedy,0,4,2,2014,A cinematic classic. Incredible performances and stunning cinematography.,Comedy,0.579,0.5667,Positive,0.392,0.0,0.392,0.0
33638,M0081562,2016-09-04 14:27:30,4.0,69.3,Laptop,Happy,Comedy,14,6,9,2016,A true masterpiece. Breathtaking visuals and a gripping narrative.,Comedy,0.77,0.8833,Positive,0.0,0.617,0.617,0.0
52101,M0081562,2014-05-25 02:44:12,4.5,56.4,Mobile,Happy,Comedy,2,6,5,2014,A true classic. Breathtaking visuals and a gripping narrative.,Comedy,0.6945,0.7042,Positive,0.0,0.504,0.504,0.0
50219,M0081573,2013-12-30 07:08:29,3.0,33.2,Mobile,Excited,Action,7,0,12,2013,"Average action. Nothing groundbreaking, but not boring either.",Action,-0.03,0.5,Neutral,0.0,0.0,0.0,0.0
2698,M0081573,2017-05-04 18:54:16,3.0,51.8,Smart TV,Excited,Action,18,3,5,2017,Has its moments. Some scenes are solid but overall feels mediocre.,Action,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
36272,M0081573,2013-07-20 02:36:26,4.0,49.2,Mobile,Excited,Action,2,5,7,2013,This is a timeless revelation. The soundtrack is phenomenal and the script is flawless.,Action,0.85,0.75,Positive,0.0,0.75,0.0,0.75
38972,M0081573,2014-04-03 05:05:31,4.5,51.8,Mobile,Excited,Action,5,3,4,2014,This is a timeless revelation. The soundtrack is phenomenal and the script is flawless.,Action,0.85,0.75,Positive,0.0,0.75,0.0,0.75
52906,M0081573,2014-06-24 13:31:16,3.0,40.5,Laptop,Excited,Action,13,1,6,2014,A decent action with some decent moments. Not without flaws but worth watching.,Action,0.11,0.3833,Neutral,0.0,0.0,0.0,0.0
62694,M0081633,2014-03-04 00:00:46,3.0,45.5,Mobile,Excited,Adventure,0,1,3,2014,Has its moments. Some scenes are decent but overall feels mediocre.,Adventure,-0.1467,0.5556,Neutral,0.0,0.0,0.0,0.0
29781,M0081633,2013-05-12 17:27:46,2.5,46.2,Laptop,Excited,Adventure,17,6,5,2013,Disappointing adventure. The plot is boring and the acting is poor.,Adventure,-0.652,0.575,Negative,-0.5,-0.5,0.0,0.0
71351,M0081633,2014-04-05 14:20:45,3.5,39.6,Laptop,Excited,Adventure,14,5,4,2014,Mixed feelings. Strong performances let down by a predictable story.,Adventure,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
65082,M0081633,2013-08-04 14:21:24,3.5,45.6,Laptop,Excited,Adventure,14,6,8,2013,Has its moments. Some scenes are interesting but overall feels mediocre.,Adventure,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
62748,M0081633,2014-03-30 02:34:22,4.0,59.4,Mobile,Excited,Adventure,2,6,3,2014,A cinematic gem. Incredible performances and stunning cinematography.,Adventure,0.512,0.7,Positive,0.467,0.0,0.467,0.0
66224,M0082010,2019-11-04 13:51:31,4.0,50.4,Laptop,Happy,Comedy,13,0,11,2019,One of the most classic films I have ever seen. thought-provoking storytelling.,Comedy,0.312,0.3333,Positive,0.0,0.333,0.0,0.0
59630,M0082010,2014-10-31 05:14:39,3.0,36.6,Mobile,Happy,Comedy,5,4,10,2014,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
5896,M0082010,2014-04-17 03:13:53,3.5,49.2,Mobile,Happy,Comedy,3,3,4,2014,A decent comedy with some decent moments. Not without flaws but worth watching.,Comedy,0.1267,0.4778,Neutral,0.0,0.0,0.0,0.0
42772,M0082010,2018-06-09 00:15:33,4.0,54.9,Mobile,Happy,Comedy,0,5,6,2018,This is a timeless triumph. The soundtrack is phenomenal and the script is flawless.,Comedy,0.85,0.75,Positive,0.0,0.75,0.0,0.75
35754,M0082010,2018-12-04 06:58:13,4.5,61.9,Mobile,Happy,Comedy,6,1,12,2018,An absolute masterpiece. The comedy is powerful and the acting is stellar.,Comedy,0.4005,0.5375,Positive,0.188,0.0,0.0,0.0
68019,M0082031,2018-03-19 23:27:40,3.5,57.0,Mobile,Happy,Comedy,23,0,3,2018,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
47726,M0082031,2013-09-17 05:43:28,2.5,29.9,Mobile,Happy,Comedy,5,1,9,2013,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Comedy,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
55018,M0082031,2020-05-29 15:53:26,5.0,55.0,Laptop,Happy,Comedy,15,4,5,2020,One of the most triumph films I have ever seen. thought-provoking storytelling.,Comedy,0.3,0.5,Positive,0.0,0.5,0.0,0.0
40619,M0082031,2017-12-29 11:06:58,3.5,47.8,Laptop,Happy,Comedy,11,4,12,2017,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
52285,M0082031,2014-04-20 06:14:26,3.5,46.4,Mobile,Happy,Comedy,6,6,4,2014,A decent comedy with some decent moments. Not without flaws but worth watching.,Comedy,0.1267,0.4778,Neutral,0.0,0.0,0.0,0.0
10421,M0082085,2019-05-23 20:52:04,4.5,47.4,Smart TV,Tense,Thriller,20,3,5,2019,An absolute gem. The thriller is thought-provoking and the acting is stellar.,Thriller,0.218,0.3833,Positive,0.15,0.0,0.0,0.0
62694,M0082085,2014-08-01 22:32:13,5.0,79.7,Smart TV,Tense,Thriller,22,4,8,2014,An absolute classic. The thriller is thought-provoking and the acting is stellar.,Thriller,0.3325,0.3292,Positive,0.154,0.0,0.0,0.0
41772,M0082085,2015-03-05 21:15:40,4.0,40.1,Smart TV,Tense,Thriller,21,3,3,2015,A cinematic gem. Incredible performances and stunning cinematography.,Thriller,0.512,0.7,Positive,0.467,0.0,0.467,0.0
70904,M0082085,2021-06-28 13:02:33,3.0,39.4,Laptop,Tense,Thriller,13,0,6,2021,Passable thriller. The acting is okay but the plot feels a bit slow.,Thriller,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
11991,M0082085,2020-03-28 07:32:29,3.0,35.2,Mobile,Tense,Thriller,7,5,3,2020,Has its moments. Some scenes are interesting but overall feels mediocre.,Thriller,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
13008,M0082089,2021-06-27 20:08:36,3.5,57.5,Smart TV,Tense,Crime,20,6,6,2021,A decent crime with some interesting moments. Not without flaws but worth watching.,Crime,0.1933,0.4222,Positive,0.0,0.0,0.0,0.0
51932,M0082089,2016-06-22 12:37:12,3.5,58.0,Laptop,Tense,Crime,12,2,6,2016,Passable crime. The acting is okay but the plot feels a bit slow.,Crime,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
22293,M0082089,2016-04-25 03:16:21,4.0,64.6,Mobile,Tense,Crime,3,0,4,2016,One of the most masterpiece films I have ever seen. powerful storytelling.,Crime,0.4,0.75,Positive,0.0,0.4,0.0,0.0
26488,M0082089,2013-12-09 11:49:01,4.0,56.3,Laptop,Tense,Crime,11,0,12,2013,A cinematic triumph. Incredible performances and stunning cinematography.,Crime,0.512,0.7,Positive,0.467,0.0,0.467,0.0
8284,M0082089,2017-08-28 03:05:57,3.5,37.3,Mobile,Tense,Crime,3,0,8,2017,Passable crime. The acting is okay but the plot feels a bit slow.,Crime,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
46106,M0082096,2013-07-07 19:32:30,4.0,53.9,Smart TV,Excited,Adventure,19,6,7,2013,One of the most gem films I have ever seen. immersive storytelling.,Adventure,0.3,0.5,Positive,0.0,0.5,0.0,0.0
30683,M0082096,2016-03-15 22:47:05,5.0,64.7,Smart TV,Excited,Adventure,22,1,3,2016,An absolute gem. The adventure is powerful and the acting is stellar.,Adventure,0.2405,0.5375,Positive,0.188,0.0,0.0,0.0
29027,M0082096,2017-06-18 17:02:54,4.5,73.8,Laptop,Excited,Adventure,17,6,6,2017,Completely powerful. The plot is brilliant and the cast is outstanding.,Adventure,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
1144,M0082096,2013-12-07 02:32:46,5.0,78.4,Mobile,Excited,Adventure,2,5,12,2013,One of the most masterpiece films I have ever seen. immersive storytelling.,Adventure,0.46,0.5,Positive,0.0,0.5,0.0,0.0
40282,M0082096,2016-01-14 17:41:34,3.5,51.6,Laptop,Excited,Adventure,17,3,1,2016,A decent adventure with some interesting moments. Not without flaws but worth watching.,Adventure,0.1933,0.4222,Positive,0.0,0.0,0.0,0.0
63598,M0082136,2016-01-27 19:54:10,3.5,43.7,Smart TV,Excited,Action,19,2,1,2016,Passable action. The acting is okay but the plot feels a bit slow.,Action,-0.019,0.25,Neutral,0.075,0.075,0.0,0.0
68756,M0082136,2013-04-28 17:01:36,3.5,60.8,Laptop,Excited,Action,17,6,4,2013,"Average action. Nothing groundbreaking, but not boring either.",Action,-0.03,0.5,Neutral,0.0,0.0,0.0,0.0
11414,M0082136,2020-04-11 00:59:42,3.5,53.9,Mobile,Excited,Action,0,5,4,2020,Has its moments. Some scenes are decent but overall feels mediocre.,Action,-0.1467,0.5556,Neutral,0.0,0.0,0.0,0.0
71502,M0082136,2017-05-04 09:31:26,4.0,51.8,Mobile,Excited,Action,9,3,5,2017,One of the most masterpiece films I have ever seen. moving storytelling.,Action,0.572,0.5,Positive,0.0,0.5,0.0,0.0
46803,M0082136,2015-02-28 20:12:08,3.5,59.3,Smart TV,Excited,Action,20,5,2,2015,"Average action. Nothing groundbreaking, but not boring either.",Action,-0.03,0.5,Neutral,0.0,0.0,0.0,0.0
8397,M0082158,2013-03-07 17:41:06,1.5,22.7,Laptop,Curious,Biography,17,3,3,2013,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Biography,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
19112,M0082158,2017-03-01 19:52:26,4.0,68.5,Smart TV,Curious,Biography,19,2,3,2017,An absolute classic. The biography is powerful and the acting is stellar.,Biography,0.35,0.4633,Positive,0.183,0.0,0.0,0.0
48954,M0082158,2014-08-28 04:52:11,4.0,60.3,Mobile,Curious,Biography,4,3,8,2014,This is a timeless revelation. The soundtrack is phenomenal and the script is flawless.,Biography,0.85,0.75,Positive,0.0,0.75,0.0,0.75
41836,M0082158,2015-08-03 18:13:11,3.0,43.1,Smart TV,Curious,Biography,18,0,8,2015,Mixed feelings. Strong performances let down by a predictable story.,Biography,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
4579,M0082158,2017-04-21 23:29:55,2.5,20.9,Mobile,Curious,Biography,23,4,4,2017,Disappointing biography. The plot is boring and the acting is poor.,Biography,-0.652,0.575,Negative,-0.5,-0.5,0.0,0.0
17405,M0082176,2016-12-03 19:44:45,4.0,49.4,Smart TV,Curious,Biography,19,5,12,2016,An absolute classic. The biography is moving and the acting is stellar.,Biography,0.4445,0.3292,Positive,0.154,0.0,0.0,0.0
40013,M0082176,2017-08-31 17:36:52,4.0,63.7,Laptop,Curious,Biography,17,3,8,2017,A cinematic classic. Incredible performances and stunning cinematography.,Biography,0.579,0.5667,Positive,0.392,0.0,0.392,0.0
40861,M0082176,2018-03-29 11:47:42,3.0,40.8,Laptop,Curious,Biography,11,3,3,2018,A decent biography with some solid moments. Not without flaws but worth watching.,Biography,0.0933,0.2889,Neutral,0.0,0.0,0.0,0.0
38786,M0082176,2021-01-11 04:00:57,4.0,64.6,Mobile,Curious,Biography,4,0,1,2021,Completely powerful. The plot is brilliant and the cast is outstanding.,Biography,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
44502,M0082176,2014-05-18 21:07:33,5.0,75.4,Smart TV,Curious,Biography,21,6,5,2014,Completely thought-provoking. The plot is brilliant and the cast is outstanding.,Biography,0.588,0.7583,Positive,0.5,0.5,0.0,0.0
45766,M0082186,2020-08-13 19:59:16,4.5,76.6,Smart TV,Excited,Action,19,3,8,2020,An absolute triumph. The action is thought-provoking and the acting is stellar.,Action,0.2105,0.3125,Positive,0.138,0.0,0.0,0.0
41520,M0082186,2013-05-23 00:11:42,3.5,30.1,Mobile,Excited,Action,0,3,5,2013,Passable action. The acting is okay but the plot feels a bit slow.,Action,-0.019,0.25,Neutral,0.075,0.075,0.0,0.0
50697,M0082186,2013-12-22 09:31:58,4.0,46.8,Mobile,Excited,Action,9,6,12,2013,An absolute triumph. The action is captivating and the acting is stellar.,Action,0.39,0.45,Positive,0.21,0.0,0.0,0.0
32880,M0082186,2013-08-16 21:37:07,3.5,52.2,Smart TV,Excited,Action,21,4,8,2013,Mixed feelings. Strong performances let down by a predictable story.,Action,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
40405,M0082186,2013-03-28 00:12:06,3.0,34.3,Mobile,Excited,Action,0,3,3,2013,Passable action. The acting is okay but the plot feels a bit slow.,Action,-0.019,0.25,Neutral,0.075,0.075,0.0,0.0
14621,M0082198,2015-01-18 23:17:27,3.5,52.1,Mobile,Excited,Adventure,23,6,1,2015,"Average adventure. Nothing groundbreaking, but not boring either.",Adventure,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
28245,M0082198,2015-02-14 20:55:00,4.0,59.4,Smart TV,Excited,Adventure,20,5,2,2015,This is a timeless classic. The soundtrack is phenomenal and the script is flawless.,Adventure,0.7333,0.5556,Positive,0.0,0.556,0.0,0.556
3130,M0082198,2013-11-10 11:13:57,2.5,35.7,Laptop,Excited,Adventure,11,6,11,2013,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Adventure,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
68387,M0082198,2021-04-30 02:35:59,4.0,52.4,Mobile,Excited,Adventure,2,4,4,2021,This is a timeless masterpiece. The soundtrack is phenomenal and the script is flawless.,Adventure,0.85,0.75,Positive,0.0,0.75,0.0,0.75
69827,M0082198,2017-01-28 17:32:32,3.5,50.2,Laptop,Excited,Adventure,17,5,1,2017,Mixed feelings. Strong performances let down by a predictable story.,Adventure,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
12295,M0082242,2021-05-15 22:10:31,4.0,66.3,Smart TV,Tense,Horror,22,5,5,2021,This is a timeless triumph. The soundtrack is phenomenal and the script is flawless.,Horror,0.85,0.75,Positive,0.0,0.75,0.0,0.75
11758,M0082242,2021-03-26 23:45:25,3.5,62.5,Mobile,Tense,Horror,23,4,3,2021,"Average horror. Nothing groundbreaking, but not boring either.",Horror,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
44502,M0082242,2013-04-20 04:26:45,3.5,53.1,Mobile,Tense,Horror,4,5,4,2013,Has its moments. Some scenes are solid but overall feels mediocre.,Horror,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
68644,M0082242,2016-11-17 22:31:19,3.0,51.3,Smart TV,Tense,Horror,22,3,11,2016,Passable horror. The acting is okay but the plot feels a bit slow.,Horror,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
66764,M0082242,2013-04-20 04:43:35,3.5,62.5,Mobile,Tense,Horror,4,5,4,2013,"Average horror. Nothing groundbreaking, but not boring either.",Horror,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
45754,M0082307,2021-10-28 16:47:43,2.5,33.4,Laptop,Tense,Horror,16,3,10,2021,Overrated and dreadful. The script is incoherent and the ending is awful.,Horror,-0.84,0.7222,Negative,0.0,-0.733,0.0,0.0
58776,M0082307,2014-07-01 23:48:39,2.5,31.0,Mobile,Tense,Horror,23,1,7,2014,A dull and forgettable horror. Terrible pacing and bland characters.,Horror,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
60553,M0082307,2015-08-17 04:46:33,3.5,51.7,Mobile,Tense,Horror,4,0,8,2015,Mixed feelings. Strong performances let down by a predictable story.,Horror,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
35754,M0082307,2018-10-07 19:49:52,3.5,46.9,Smart TV,Tense,Horror,19,6,10,2018,Has its moments. Some scenes are interesting but overall feels mediocre.,Horror,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
44098,M0082307,2015-01-19 21:40:57,3.0,33.2,Smart TV,Tense,Horror,21,0,1,2015,Mixed feelings. Strong performances let down by a predictable story.,Horror,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
31441,M0082334,2019-05-05 17:08:28,4.0,55.1,Laptop,Melancholic,Drama,17,6,5,2019,A true classic. Breathtaking visuals and a gripping narrative.,Drama,0.6945,0.7042,Positive,0.0,0.504,0.504,0.0
44502,M0082334,2013-11-03 02:28:25,4.0,52.5,Mobile,Melancholic,Drama,2,6,11,2013,Completely thought-provoking. The plot is brilliant and the cast is outstanding.,Drama,0.588,0.7583,Positive,0.5,0.5,0.0,0.0
