user_id,total_ratings,avg_rating_given,avg_watch_pct,unique_genres,favorite_genre,favorite_device,first_seen,last_seen,mobile_ratio,evening_ratio,tenure_days,ratings_per_day,subscription,age_group,days_inactive,churn_risk,is_active,avg_daily_hours
10447,13,3.92,55.11538461538461,7,Action,Mobile,2013-05-27 01:18:13,2014-06-11 21:30:36,0.6153846153846154,0.8461538461538461,380,0.0342,Free,55+,2722,High,False,0.1
10448,71,3.83,52.822535211267606,8,Drama,Smart TV,2013-12-21 22:07:15,2019-01-12 20:52:04,0.15492957746478872,0.5633802816901409,1847,0.0384,Basic,18-24,1046,High,False,0.1
10450,63,3.88,52.94920634920635,8,Action,Smart TV,2013-08-29 18:55:35,2014-06-25 18:39:08,0.1111111111111111,0.5238095238095238,299,0.2107,Basic,45-54,2708,High,False,0.17
10454,29,4.26,62.18620689655172,6,Action,Laptop,2014-10-14 16:20:30,2015-03-08 13:49:55,0.10344827586206896,0.27586206896551724,144,0.2014,Free,18-24,2452,High,False,0.19
10457,5,5.0,68.6,3,Action,Laptop,2015-11-29 19:38:09,2017-12-11 12:12:43,0.2,0.4,742,0.0067,Free,35-44,1443,High,False,0.1
10458,174,3.67,52.494827586206895,9,Drama,Laptop,2018-04-01 11:14:55,2020-02-11 04:53:23,0.3045977011494253,0.022988505747126436,680,0.2559,Standard,18-24,652,High,False,0.2
10460,3,3.5,48.4,2,Action,Mobile,2015-06-28 14:48:59,2016-09-16 00:34:47,0.6666666666666666,0.6666666666666666,445,0.0067,Free,45-54,1895,High,False,0.1
10461,6,3.67,52.1,3,Action,Smart TV,2020-02-28 20:54:53,2021-11-09 20:07:26,0.0,0.6666666666666666,619,0.0097,Free,45-54,14,Low,True,0.1
10464,13,3.81,56.15384615384615,4,Action,Laptop,2013-05-01 14:04:09,2016-04-01 17:29:08,0.23076923076923078,0.07692307692307693,1066,0.0122,Free,35-44,2062,High,False,0.1
10468,19,4.11,60.021052631578954,6,Drama,Mobile,2013-06-08 21:15:59,2016-12-11 20:26:50,0.7894736842105263,0.21052631578947367,1281,0.0148,Free,25-34,1808,High,False,0.1
1047,72,4.01,55.94166666666667,8,Action,Mobile,2015-02-02 22:49:16,2017-12-11 00:15:23,0.6111111111111112,0.6527777777777778,1042,0.0691,Basic,18-24,1444,High,False,0.1
10472,18,3.64,50.99444444444444,5,Action,Smart TV,2017-06-30 02:01:07,2018-10-29 13:03:29,0.2777777777777778,0.6111111111111112,486,0.037,Free,35-44,1121,High,False,0.1
10473,17,3.71,51.6764705882353,6,Drama,Laptop,2016-09-23 01:30:35,2020-01-30 12:04:25,0.11764705882352941,0.35294117647058826,1224,0.0139,Free,25-34,663,High,False,0.1
10474,5,3.7,51.86,4,Action,Mobile,2014-01-15 13:38:47,2014-02-04 02:24:14,0.6,0.6,19,0.2632,Free,35-44,2850,High,False,0.2
10478,90,3.82,55.455555555555556,10,Drama,Mobile,2015-01-08 02:40:08,2020-02-11 23:59:10,0.6111111111111112,0.7,1860,0.0484,Basic,45-54,651,High,False,0.1
1048,15,3.47,52.32666666666667,5,Drama,Laptop,2020-01-12 15:13:09,2021-10-27 08:42:52,0.3333333333333333,0.3333333333333333,653,0.023,Free,55+,27,Low,True,0.1
10480,4,3.62,48.0,3,Drama,Smart TV,2020-02-02 18:35:35,2020-09-12 19:25:44,0.0,1.0,223,0.0179,Free,45-54,437,High,False,0.1
10481,4,4.25,65.65,3,Action,Smart TV,2013-04-13 21:07:18,2013-05-04 19:11:35,0.0,1.0,20,0.2,Free,18-24,3125,High,False,0.2
10482,7,3.86,52.32857142857143,4,Action,Mobile,2014-04-17 06:47:23,2014-04-17 06:59:39,1.0,0.0,1,7.0,Free,25-34,2777,High,False,5.49
10483,20,3.42,48.480000000000004,6,Action,Mobile,2020-08-14 17:18:03,2021-11-12 03:24:47,0.65,0.35,454,0.0441,Free,35-44,12,Low,True,0.1
10485,15,3.43,46.806666666666665,5,Action,Laptop,2013-09-15 11:50:35,2013-09-15 12:02:28,0.0,0.0,1,15.0,Free,18-24,2991,High,False,10.0
10489,34,4.19,59.97941176470588,7,Drama,Mobile,2013-08-07 18:18:00,2015-03-28 06:37:55,0.4117647058823529,0.4411764705882353,597,0.057,Basic,25-34,2432,High,False,0.1
10490,31,4.53,62.26129032258064,6,Action,Mobile,2016-05-30 02:35:04,2019-02-02 07:33:29,0.45161290322580644,0.3225806451612903,978,0.0317,Basic,18-24,1025,High,False,0.1
10491,13,3.62,51.48461538461538,5,Action,Smart TV,2016-09-13 21:54:32,2017-09-22 01:40:01,0.38461538461538464,0.46153846153846156,373,0.0349,Free,18-24,1524,High,False,0.1
10492,31,3.92,57.25806451612903,7,Drama,Smart TV,2013-08-15 18:52:04,2016-06-27 21:00:12,0.0967741935483871,0.5483870967741935,1047,0.0296,Basic,18-24,1975,High,False,0.1
10493,7,3.43,43.785714285714285,3,Action,Mobile,2013-03-17 01:04:12,2013-08-25 00:32:34,0.5714285714285714,0.7142857142857143,160,0.0438,Free,45-54,3013,High,False,0.1
10494,8,4.94,67.125,3,Comedy,Laptop,2013-05-15 16:47:43,2013-08-11 12:04:59,0.125,0.25,87,0.092,Free,25-34,3026,High,False,0.1
10498,6,4.08,60.6,4,Action,Smart TV,2013-09-26 19:38:52,2014-04-03 20:18:26,0.16666666666666666,0.8333333333333334,189,0.0317,Free,25-34,2791,High,False,0.1
10499,5,2.7,39.760000000000005,4,Crime,Mobile,2015-12-17 22:53:02,2019-08-11 12:05:19,0.6,0.4,1332,0.0038,Free,55+,835,High,False,0.1
10501,139,3.74,52.6568345323741,10,Action,Mobile,2014-02-28 20:13:25,2020-01-17 22:04:00,0.6690647482014388,0.460431654676259,2149,0.0647,Standard,35-44,676,High,False,0.1
10503,37,4.45,61.32702702702702,9,Comedy,Mobile,2013-08-07 11:31:31,2017-04-20 17:16:54,0.7297297297297297,0.5135135135135135,1352,0.0274,Basic,18-24,1678,High,False,0.1
10504,11,3.55,53.75454545454545,5,Action,Smart TV,2014-12-28 05:30:39,2018-12-29 20:27:56,0.36363636363636365,0.5454545454545454,1462,0.0075,Free,18-24,1060,High,False,0.1
10505,15,3.3,50.25333333333333,6,Action,Mobile,2013-06-07 23:21:15,2014-07-17 00:10:31,0.4666666666666667,0.9333333333333333,404,0.0371,Free,35-44,2687,High,False,0.1
10508,14,3.71,51.45,6,Action,Smart TV,2013-03-06 18:09:44,2013-10-07 10:09:17,0.14285714285714285,0.7142857142857143,214,0.0654,Free,35-44,2969,High,False,0.1
10513,246,3.68,50.71341463414634,10,Action,Mobile,2013-05-11 02:42:24,2020-02-03 19:18:15,0.6056910569105691,0.1991869918699187,2459,0.1,Premium,25-34,659,High,False,0.1
10515,7,4.21,58.971428571428575,4,Biography,Smart TV,2014-03-20 18:06:50,2014-12-26 18:02:22,0.2857142857142857,0.7142857142857143,280,0.025,Free,55+,2524,High,False,0.1
10516,9,4.72,62.455555555555556,5,Adventure,Laptop,2014-01-09 17:40:34,2014-05-22 12:28:19,0.1111111111111111,0.0,132,0.0682,Free,35-44,2742,High,False,0.1
10518,22,3.36,46.67272727272727,6,Action,Mobile,2013-03-11 02:36:10,2015-11-24 04:36:07,0.8181818181818182,0.2727272727272727,988,0.0223,Free,35-44,2192,High,False,0.1
1052,65,4.34,60.48153846153846,8,Action,Smart TV,2013-03-03 21:40:00,2020-01-18 21:43:59,0.27692307692307694,0.9230769230769231,2512,0.0259,Basic,35-44,675,High,False,0.1
10524,31,4.05,57.3,8,Action,Mobile,2013-03-03 16:02:29,2019-06-15 18:16:30,0.4838709677419355,0.5483870967741935,2295,0.0135,Basic,35-44,892,High,False,0.1
10525,27,3.28,44.422222222222224,9,Action,Mobile,2013-04-10 01:25:20,2014-07-20 07:09:02,0.8148148148148148,0.5185185185185185,466,0.0579,Free,25-34,2683,High,False,0.1
10528,25,3.32,44.776,5,Action,Mobile,2016-11-13 02:20:30,2020-02-07 08:13:22,0.64,0.6,1181,0.0212,Free,25-34,655,High,False,0.1
10530,16,3.62,49.025,5,Action,Smart TV,2013-05-12 21:35:45,2014-09-28 20:42:55,0.25,0.9375,503,0.0318,Free,18-24,2613,High,False,0.1
10535,6,3.58,47.699999999999996,4,Comedy,Laptop,2019-07-30 12:27:34,2019-08-20 05:21:21,0.3333333333333333,0.0,20,0.3,Free,18-24,826,High,False,0.21
10537,35,3.84,54.82285714285714,7,Drama,Mobile,2014-09-06 12:22:53,2020-01-15 21:43:29,0.7142857142857143,0.6,1957,0.0179,Basic,55+,678,High,False,0.1
10540,5,5.0,65.24,2,Crime,Smart TV,2017-12-10 22:51:53,2018-04-18 22:40:02,0.4,0.8,128,0.0391,Free,35-44,1315,High,False,0.1
10544,8,3.5,51.825,4,Comedy,Mobile,2020-01-31 05:18:31,2020-04-14 20:27:04,0.375,0.5,74,0.1081,Free,25-34,588,High,False,0.1
10545,23,3.8,52.50434782608695,8,Comedy,Mobile,2015-08-04 07:17:31,2019-06-23 00:18:16,0.34782608695652173,0.4782608695652174,1418,0.0162,Free,25-34,885,High,False,0.1
10547,6,4.25,57.949999999999996,2,Action,Laptop,2014-05-18 18:47:03,2014-10-27 16:54:51,0.0,0.16666666666666666,161,0.0373,Free,25-34,2584,High,False,0.1
1055,22,4.45,61.127272727272725,8,Action,Smart TV,2013-07-16 17:33:02,2013-10-14 14:10:24,0.3181818181818182,0.36363636363636365,89,0.2472,Free,18-24,2962,High,False,0.23
10552,23,3.76,49.72173913043478,8,Drama,Mobile,2018-06-17 11:16:26,2018-08-30 14:39:57,0.5652173913043478,0.43478260869565216,74,0.3108,Free,25-34,1181,High,False,0.23
10554,66,3.92,55.31060606060606,9,Drama,Mobile,2016-09-26 07:49:46,2020-01-09 21:54:16,0.7424242424242424,0.6363636363636364,1200,0.055,Basic,25-34,684,High,False,0.1
10557,142,3.8,53.11267605633803,8,Drama,Smart TV,2014-02-21 08:28:07,2017-11-29 12:02:08,0.1619718309859155,0.5563380281690141,1377,0.1031,Standard,35-44,1455,High,False,0.1
10558,5,3.9,61.620000000000005,4,Action,Smart TV,2018-09-19 22:13:39,2019-01-29 18:47:48,0.0,1.0,131,0.0382,Free,25-34,1029,High,False,0.1
10559,6,3.92,56.11666666666667,4,Action,Mobile,2014-01-07 07:30:48,2014-01-07 07:33:40,1.0,0.0,1,6.0,Free,18-24,2877,High,False,5.05
10562,10,3.85,46.83,4,Action,Mobile,2013-04-11 10:27:53,2015-05-23 00:27:52,0.8,0.3,771,0.013,Free,18-24,2377,High,False,0.1
10565,15,3.07,43.16,6,Crime,Smart TV,2016-09-25 16:38:44,2018-07-28 21:42:17,0.06666666666666667,0.8666666666666667,671,0.0224,Free,18-24,1214,High,False,0.1
10568,33,3.94,54.86363636363637,7,Action,Smart TV,2013-07-03 19:18:22,2014-07-26 00:57:33,0.2727272727272727,0.7272727272727273,387,0.0853,Basic,35-44,2678,High,False,0.1
10577,5,3.7,58.58,4,Biography,Mobile,2013-12-13 05:04:50,2014-05-30 17:45:37,0.6,0.2,168,0.0298,Free,25-34,2734,High,False,0.1
10578,6,4.08,56.550000000000004,5,Biography,Laptop,2020-02-08 10:55:29,2020-06-17 00:43:07,0.3333333333333333,0.5,129,0.0465,Free,35-44,525,High,False,0.1
10579,23,3.61,52.21304347826087,6,Action,Smart TV,2013-08-04 08:37:45,2015-09-03 19:38:49,0.2608695652173913,0.6956521739130435,760,0.0303,Free,45-54,2273,High,False,0.1
1058,6,3.5,48.050000000000004,3,Action,Mobile,2018-02-13 10:35:58,2019-10-12 01:01:22,0.6666666666666666,0.5,605,0.0099,Free,55+,774,High,False,0.1
10581,6,3.58,49.06666666666666,4,Action,Laptop,2013-07-15 09:03:26,2014-09-27 14:23:09,0.16666666666666666,0.3333333333333333,439,0.0137,Free,18-24,2614,High,False,0.1
10584,13,4.27,57.53076923076923,6,Comedy,Laptop,2020-01-16 00:20:35,2021-11-13 15:27:10,0.23076923076923078,0.5384615384615384,667,0.0195,Free,35-44,10,Low,True,0.1
10585,16,3.69,53.21875,2,Action,Mobile,2013-09-07 00:00:39,2013-10-13 03:20:05,0.8125,0.5625,36,0.4444,Free,25-34,2964,High,False,0.35
10588,9,3.17,41.28888888888889,6,Horror,Laptop,2013-12-14 13:03:15,2014-06-14 01:40:35,0.4444444444444444,0.4444444444444444,181,0.0497,Free,18-24,2720,High,False,0.1
10592,231,3.73,51.739393939393935,10,Action,Mobile,2013-03-02 13:12:13,2016-07-03 04:07:09,0.7186147186147186,0.5974025974025974,1218,0.1897,Premium,35-44,1970,High,False,0.15
10594,5,3.8,54.879999999999995,4,Action,Laptop,2013-06-07 14:20:49,2014-04-04 16:24:31,0.4,0.0,301,0.0166,Free,25-34,2790,High,False,0.1
10596,83,3.63,50.418072289156626,9,Drama,Smart TV,2013-03-03 16:49:58,2015-03-05 23:02:19,0.024096385542168676,0.7349397590361446,732,0.1134,Basic,25-34,2455,High,False,0.1
106,11,4.41,61.77272727272727,5,Action,Laptop,2013-09-13 16:47:20,2016-04-22 00:35:05,0.36363636363636365,0.5454545454545454,951,0.0116,Free,35-44,2042,High,False,0.1
10602,19,3.21,48.13157894736842,7,Action,Laptop,2013-09-21 07:33:59,2014-01-03 20:55:38,0.15789473684210525,0.21052631578947367,104,0.1827,Free,45-54,2881,High,False,0.13
10604,25,3.68,50.62,6,Action,Mobile,2013-11-03 15:30:15,2016-05-01 03:15:42,0.8,0.36,909,0.0275,Free,35-44,2033,High,False,0.1
10612,7,4.14,62.728571428571435,5,Drama,Mobile,2016-02-01 00:17:35,2017-07-06 23:23:27,0.7142857142857143,0.7142857142857143,521,0.0134,Free,45-54,1601,High,False,0.1
10618,8,4.12,57.45,5,Biography,Mobile,2013-09-10 16:16:34,2014-04-05 20:06:21,0.625,0.25,207,0.0386,Free,25-34,2789,High,False,0.1
10619,16,3.69,49.8125,5,Action,Mobile,2016-12-01 19:26:31,2018-03-01 08:21:28,0.4375,0.3125,454,0.0352,Free,45-54,1363,High,False,0.1
1062,41,3.38,48.324390243902435,9,Action,Smart TV,2013-05-20 15:25:27,2017-02-13 14:32:04,0.07317073170731707,0.7073170731707317,1364,0.0301,Basic,18-24,1744,High,False,0.1
10625,12,3.0,39.88333333333333,4,Action,Laptop,2019-07-13 05:30:23,2019-09-19 08:19:49,0.4166666666666667,0.0,68,0.1765,Free,55+,796,High,False,0.11
10628,11,3.27,46.99090909090909,5,Action,Mobile,2013-09-23 23:48:31,2017-05-24 22:39:24,0.5454545454545454,0.8181818181818182,1338,0.0082,Free,35-44,1644,High,False,0.1
10630,137,3.9,55.42043795620438,10,Comedy,Mobile,2013-04-22 22:46:36,2017-10-11 22:52:44,0.6131386861313869,0.6715328467153284,1633,0.0839,Standard,18-24,1504,High,False,0.1
10632,28,4.02,54.65,6,Action,Smart TV,2013-09-08 12:43:44,2014-05-28 03:10:36,0.07142857142857142,0.6428571428571429,261,0.1073,Free,55+,2737,High,False,0.1
10633,6,4.5,61.01666666666667,3,Documentary,Mobile,2013-06-23 01:37:49,2014-04-11 05:55:52,0.8333333333333334,0.5,292,0.0205,Free,35-44,2783,High,False,0.1
10636,29,3.74,52.00344827586206,7,Action,Smart TV,2018-07-07 11:47:59,2019-12-07 10:18:38,0.10344827586206896,0.6551724137931034,517,0.0561,Free,25-34,717,High,False,0.1
10639,19,4.26,62.72631578947368,6,Crime,Smart TV,2013-07-23 22:05:07,2014-07-17 02:13:39,0.3157894736842105,0.631578947368421,358,0.0531,Free,18-24,2687,High,False,0.1
1064,34,4.12,55.12647058823529,8,Action,Mobile,2017-07-14 22:58:27,2019-11-28 19:28:41,0.4411764705882353,0.47058823529411764,866,0.0393,Basic,25-34,726,High,False,0.1
10641,18,3.61,48.833333333333336,9,Drama,Mobile,2013-04-02 19:51:53,2014-11-04 00:40:17,0.6111111111111112,0.8333333333333334,580,0.031,Free,18-24,2577,High,False,0.1
10642,42,3.1,41.76428571428571,8,Drama,Laptop,2016-05-28 19:32:13,2019-09-14 10:07:15,0.14285714285714285,0.35714285714285715,1203,0.0349,Basic,18-24,801,High,False,0.1
10653,52,3.47,48.48846153846154,9,Drama,Laptop,2020-01-11 09:00:55,2021-10-17 03:16:03,0.38461538461538464,0.038461538461538464,644,0.0807,Basic,25-34,38,Low,True,0.1
10663,7,3.21,47.271428571428565,3,Action,Smart TV,2013-09-19 18:02:48,2014-04-08 21:05:12,0.14285714285714285,0.8571428571428571,201,0.0348,Free,25-34,2786,High,False,0.1
10668,183,4.0,55.883060109289616,9,Action,Mobile,2016-04-20 08:29:38,2019-08-28 09:33:54,0.4098360655737705,0.5245901639344263,1225,0.1494,Standard,25-34,818,High,False,0.13
10678,20,3.55,49.125,5,Drama,Mobile,2013-03-04 04:41:02,2013-08-31 06:07:22,0.7,0.25,180,0.1111,Free,25-34,3006,High,False,0.1
10684,29,3.55,50.12758620689655,7,Action,Mobile,2020-01-30 23:51:26,2021-08-06 02:25:00,0.6896551724137931,0.4482758620689655,553,0.0524,Free,35-44,110,Medium,False,0.1
10685,37,3.38,46.851351351351354,8,Comedy,Smart TV,2019-05-09 23:05:59,2020-02-07 22:00:59,0.2702702702702703,0.6216216216216216,273,0.1355,Basic,45-54,655,High,False,0.1
10687,8,3.88,60.8875,5,Action,Smart TV,2017-01-17 17:38:07,2020-01-12 07:25:28,0.25,0.625,1089,0.0073,Free,18-24,681,High,False,0.1
10689,6,4.0,66.51666666666667,4,Action,Smart TV,2017-06-14 22:04:39,2018-05-30 23:11:48,0.3333333333333333,0.6666666666666666,350,0.0171,Free,25-34,1273,High,False,0.1
10693,15,3.77,51.86666666666667,8,Crime,Smart TV,2013-03-09 00:02:51,2014-05-06 22:11:57,0.3333333333333333,1.0,423,0.0355,Free,18-24,2758,High,False,0.1
10694,14,3.5,52.15,5,Comedy,Laptop,2013-08-22 17:15:30,2015-07-14 10:34:48,0.35714285714285715,0.35714285714285715,690,0.0203,Free,35-44,2324,High,False,0.1
10697,21,3.64,52.04761904761905,7,Drama,Mobile,2015-12-22 01:25:25,2016-04-03 20:03:59,0.6666666666666666,1.0,103,0.2039,Free,25-34,2060,High,False,0.16
10698,19,3.24,47.55789473684211,4,Action,Laptop,2017-03-25 19:13:25,2017-12-22 21:45:47,0.21052631578947367,0.5789473684210527,272,0.0699,Free,35-44,1432,High,False,0.1
107,27,3.24,48.05185185185186,8,Horror,Mobile,2019-03-04 04:31:22,2020-02-01 02:45:12,0.6666666666666666,0.48148148148148145,333,0.0811,Free,18-24,662,High,False,0.1
10700,16,4.53,62.193749999999994,6,Action,Laptop,2018-04-06 21:14:12,2020-02-09 17:36:17,0.25,0.3125,673,0.0238,Free,18-24,653,High,False,0.1
10702,22,3.91,53.304545454545455,7,Action,Smart TV,2013-09-13 11:50:04,2018-01-14 18:34:47,0.09090909090909091,0.6363636363636364,1584,0.0139,Free,25-34,1409,High,False,0.1
10704,12,5.0,66.26666666666667,6,Drama,Mobile,2014-02-25 17:43:54,2019-12-18 09:08:41,0.5,0.5833333333333334,2121,0.0057,Free,25-34,706,High,False,0.1
10705,23,3.72,51.23478260869565,6,Drama,Laptop,2013-03-03 14:52:37,2014-05-27 04:50:41,0.17391304347826086,0.43478260869565216,449,0.0512,Free,55+,2738,High,False,0.1
10706,5,3.8,58.56,3,Action,Smart TV,2016-10-07 18:04:47,2016-10-29 21:28:31,0.0,1.0,22,0.2273,Free,35-44,1851,High,False,0.2
10708,85,3.52,48.03176470588235,9,Drama,Smart TV,2014-05-24 00:06:29,2016-01-13 22:38:06,0.3411764705882353,0.6235294117647059,599,0.1419,Basic,35-44,2141,High,False,0.1
10713,34,3.75,56.161764705882355,6,Drama,Smart TV,2014-08-28 19:56:34,2017-06-18 03:32:13,0.29411764705882354,0.7647058823529411,1024,0.0332,Basic,45-54,1620,High,False,0.1
10717,23,3.96,53.48695652173913,6,Action,Laptop,2013-09-12 14:02:07,2014-08-23 14:16:56,0.391304347826087,0.13043478260869565,345,0.0667,Free,18-24,2649,High,False,0.1
10718,12,4.17,61.208333333333336,5,Biography,Laptop,2014-01-18 12:24:26,2016-02-13 13:09:05,0.0,0.16666666666666666,756,0.0159,Free,35-44,2110,High,False,0.1
10721,6,3.42,46.0,2,Action,Smart TV,2015-03-07 23:33:50,2016-08-31 13:25:47,0.16666666666666666,0.6666666666666666,542,0.0111,Free,35-44,1910,High,False,0.1
1073,6,4.0,57.333333333333336,4,Drama,Mobile,2016-09-14 00:06:44,2017-09-07 02:21:40,0.6666666666666666,0.8333333333333334,358,0.0168,Free,55+,1539,High,False,0.1
10731,13,3.54,45.91538461538461,6,Crime,Smart TV,2013-11-27 22:45:43,2014-07-13 08:10:13,0.23076923076923078,0.5384615384615384,227,0.0573,Free,25-34,2690,High,False,0.1
10732,39,3.4,45.882051282051286,7,Comedy,Mobile,2013-09-08 06:01:14,2013-12-01 15:34:31,0.4358974358974359,0.23076923076923078,84,0.4643,Basic,25-34,2914,High,False,0.32
10734,10,3.25,42.309999999999995,3,Action,Mobile,2013-11-02 06:06:20,2013-11-02 09:40:15,1.0,0.0,1,10.0,Free,18-24,2943,High,False,6.35
10739,25,3.18,43.443999999999996,7,Action,Laptop,2020-01-25 17:07:32,2021-11-23 17:51:18,0.36,0.4,668,0.0374,Free,18-24,0,Low,True,0.1
1074,5,4.7,63.339999999999996,4,Action,Mobile,2015-06-03 05:21:14,2015-07-21 03:27:39,0.6,0.2,47,0.1064,Free,55+,2318,High,False,0.1
10740,157,3.38,46.61019108280255,13,Drama,Mobile,2013-10-13 19:15:20,2019-04-05 09:04:58,0.732484076433121,0.6242038216560509,1999,0.0785,Standard,35-44,963,High,False,0.1
10741,10,3.65,54.89,5,Action,Mobile,2013-04-14 01:28:32,2013-08-20 18:31:34,0.6,0.8,128,0.0781,Free,45-54,3017,High,False,0.1
10753,14,3.64,54.885714285714286,4,Action,Smart TV,2018-10-03 19:29:16,2019-12-25 21:23:10,0.0,1.0,448,0.0312,Free,25-34,699,High,False,0.1
10755,39,4.01,56.06666666666666,7,Action,Laptop,2013-12-25 06:58:42,2018-01-25 11:38:14,0.358974358974359,0.23076923076923078,1492,0.0261,Basic,35-44,1398,High,False,0.1
10757,10,4.15,57.73,4,Animation,Mobile,2017-02-04 04:09:36,2018-06-29 16:39:49,0.7,0.7,510,0.0196,Free,18-24,1243,High,False,0.1
10758,60,3.43,50.184999999999995,5,Action,Smart TV,2014-06-04 08:10:51,2017-06-09 13:19:42,0.21666666666666667,0.5166666666666667,1101,0.0545,Basic,25-34,1628,High,False,0.1
10760,50,4.98,70.148,8,Action,Mobile,2016-09-11 08:49:47,2020-01-14 12:36:33,0.64,0.02,1220,0.041,Basic,55+,679,High,False,0.1
10761,30,3.52,47.24,8,Drama,Smart TV,2020-01-09 22:00:20,2021-11-19 20:17:57,0.16666666666666666,0.5,679,0.0442,Basic,45-54,4,Low,True,0.1
10765,6,4.08,67.2,5,Drama,Smart TV,2016-02-18 22:17:11,2019-01-03 15:04:19,0.16666666666666666,0.6666666666666666,1049,0.0057,Free,25-34,1055,High,False,0.1
10783,5,4.1,51.36,3,Drama,Smart TV,2014-03-27 20:09:30,2014-06-24 02:04:19,0.2,0.8,88,0.0568,Free,55+,2710,High,False,0.1
10784,13,3.88,53.138461538461534,5,Action,Smart TV,2013-06-15 15:02:00,2013-10-12 22:58:46,0.0,0.8461538461538461,119,0.1092,Free,25-34,2964,High,False,0.1
10785,8,3.81,51.4375,3,Action,Laptop,2015-03-05 15:29:38,2015-12-08 01:13:12,0.375,0.375,277,0.0289,Free,55+,2178,High,False,0.1
1079,17,3.0,42.09411764705882,6,Horror,Mobile,2020-02-10 23:54:06,2021-07-28 14:50:59,0.5882352941176471,0.9411764705882353,533,0.0319,Free,55+,118,Medium,False,0.1
10791,11,3.91,58.209090909090904,4,Action,Mobile,2016-04-25 00:04:57,2018-11-26 17:21:40,0.7272727272727273,0.8181818181818182,945,0.0116,Free,45-54,1093,High,False,0.1
10794,11,4.5,66.0,4,Action,Mobile,2015-01-03 14:17:39,2019-04-27 15:05:13,0.5454545454545454,0.7272727272727273,1575,0.007,Free,35-44,941,High,False,0.1
10796,19,4.03,56.71052631578947,7,Drama,Mobile,2016-12-24 23:10:49,2019-05-03 00:38:02,1.0,0.9473684210526315,859,0.0221,Free,45-54,936,High,False,0.1
1080,48,3.97,55.168749999999996,8,Comedy,Mobile,2013-06-04 02:49:03,2013-12-03 01:16:33,0.7708333333333334,0.6875,181,0.2652,Basic,25-34,2913,High,False,0.22
10806,9,2.83,39.78888888888889,4,Action,Laptop,2019-01-30 00:20:48,2019-02-06 12:35:01,0.3333333333333333,0.5555555555555556,7,1.2857,Free,45-54,1021,High,False,0.77
10807,53,3.39,48.094339622641506,9,Action,Smart TV,2013-08-27 19:18:22,2014-02-02 14:38:18,0.3584905660377358,0.7358490566037735,158,0.3354,Basic,35-44,2851,High,False,0.24
10813,14,3.25,45.49285714285714,4,Drama,Laptop,2018-08-27 15:23:05,2019-09-01 04:15:21,0.35714285714285715,0.42857142857142855,369,0.0379,Free,18-24,815,High,False,0.1
10814,15,3.47,50.72666666666667,7,Action,Laptop,2018-04-07 00:38:07,2019-11-23 23:39:12,0.26666666666666666,0.4666666666666667,595,0.0252,Free,25-34,731,High,False,0.1
10815,5,4.2,57.08,2,Action,Laptop,2015-06-30 12:19:52,2015-06-30 12:21:04,0.0,0.0,1,5.0,Free,18-24,2338,High,False,4.28
10816,5,4.4,62.220000000000006,3,Drama,Laptop,2014-08-21 21:32:48,2015-03-24 09:52:37,0.4,0.2,214,0.0234,Free,55+,2436,High,False,0.1
10818,6,4.0,48.48333333333333,4,Drama,Mobile,2019-12-06 05:39:13,2020-02-12 00:46:47,0.8333333333333334,0.16666666666666666,67,0.0896,Free,25-34,651,High,False,0.1
1082,5,3.6,51.86,2,Action,Mobile,2020-03-04 01:12:08,2020-07-27 09:16:38,1.0,0.6,145,0.0345,Free,25-34,484,High,False,0.1
